0
1
3
2
1
4
1
3
1
3
4
5
6
5
6
7
1
8
9
2
5
1
7
5
9
8
9
1
9
9
6
10
8
6
8
4
3
1
7
8
8
3
5
9
5
3
4
8
1
1
1
11
3
8
1
11
1
4
6
9
2
12
1
9
12
9
1
8
6
9
6
5
1
3
4
12
3
3
1
2
8
8
8
8
7
1
12
12
9
11
8
2
6
1
6
3
1
9
1
12
3
3
6
8
12
2
11
5
6
10
3
12
12
1
1
1
6
12
1
3
8
12
6
4
8
3
1
2
1
12
3
9
5
1
5
1
12
9
6
9
2
8
7
4
1
4
2
1
2
4
12
5
11
12
1
3
5
6
7
9
12
1
8
3
5
9
1
4
2
7
1
12
1
11
5
3
9
5
11
2
3
5
6
1
3
1
1
6
7
1
4
1
6
6
2
5
1
1
12
5
3
9
3
1
4
1
1
7
7
1
9
3
4
8
11
1
9
11
8
4
5
3
11
4
3
1
1
4
11
3
1
9
9
3
12
12
12
3
1
12
4
2
1
2
6
1
5
1
2
5
3
9
3
5
6
4
1
2
1
4
3
6
8
12
2
1
12
11
6
8
2
2
11
4
5
5
8
12
5
6
7
2
7
1
4
7
8
5
9
4
2
2
12
8
2
6
1
9
9
1
5
8
11
1
3
11
2
9
1
4
12
2
1
2
3
2
2
11
3
2
7
5
12
3
2
12
9
2
12
12
8
2
1
11
12
5
5
1
4
5
3
6
3
4
5
3
1
12
12
3
5
12
5
11
1
1
2
7
6
1
5
2
1
1
1
1
9
3
8
2
1
9
11
1
9
2
1
9
7
9
6
1
1
6
6
3
1
1
4
1
1
12
12
1
12
1
9
5
6
9
2
1
2
1
8
3
11
6
4
3
1
4
1
11
6
10
6
9
1
3
6
5
5
8
5
2
4
10
4
5
4
2
9
5
3
5
1
3
8
3
6
6
2
1
1
8
3
11
6
6
11
2
6
5
12
12
1
2
6
3
3
11
6
1
1
6
1
12
6
5
4
1
1
9
6
2
2
2
12
1
3
5
12
6
6
1
4
12
2
1
1
4
2
5
6
11
1
3
3
4
9
6
4
1
2
1
4
1
7
4
10
2
9
4
6
5
5
1
5
12
4
5
4
4
8
2
5
1
12
4
6
1
4
9
5
12
3
8
1
8
1
2
12
5
1
2
6
8
11
4
5
3
1
7
2
1
2
2
9
3
3
4
1
1
1
3
1
8
12
7
1
5
1
3
12
7
8
2
6
4
11
1
3
5
2
4
7
11
9
1
3
3
11
4
4
9
10
8
6
9
5
