,date,close,diff,open,high,low,volume
7327,2015-03-20,1464000,6000,1475000,1480000,1460000,254099
7328,2015-03-19,1470000,33000,1510000,1510000,1470000,264516
7329,2015-03-18,1503000,6000,1496000,1506000,1486000,249287
7310,2015-03-17,1497000,27000,1470000,1500000,1460000,273223
7311,2015-03-16,1470000,13000,1458000,1487000,1455000,179491
7312,2015-03-13,1457000,10000,1461000,1479000,1455000,188262
7313,2015-03-12,1447000,27000,1460000,1473000,1447000,383064
7314,2015-03-11,1474000,53000,1419000,1479000,1418000,422173
7315,2015-03-10,1421000,1000,1434000,1443000,1420000,208397
7316,2015-03-09,1420000,22000,1440000,1440000,1420000,156292
7317,2015-03-06,1442000,20000,1414000,1449000,1406000,234670
7318,2015-03-05,1422000,15000,1439000,1443000,1417000,192312
7319,2015-03-04,1437000,19000,1411000,1440000,1410000,232062
7300,2015-03-03,1418000,5000,1435000,1437000,1406000,274976
7301,2015-03-02,1423000,66000,1375000,1423000,1367000,436112
7302,2015-02-27,1357000,18000,1375000,1376000,1357000,260188
7303,2015-02-26,1375000,4000,1379000,1380000,1368000,163583
7304,2015-02-25,1379000,12000,1380000,1385000,1373000,167485
7305,2015-02-24,1367000,0,1385000,1389000,1364000,217265
7306,2015-02-23,1367000,10000,1378000,1390000,1366000,306036
7307,2015-02-17,1377000,3000,1374000,1377000,1364000,114900
7308,2015-02-16,1374000,13000,1368000,1374000,1361000,124530
7309,2015-02-13,1361000,17000,1360000,1361000,1345000,130458
7290,2015-02-12,1344000,11000,1340000,1358000,1331000,214964
7291,2015-02-11,1355000,23000,1374000,1374000,1354000,199476
7292,2015-02-10,1378000,17000,1400000,1400000,1377000,130387
7293,2015-02-09,1395000,23000,1360000,1399000,1357000,173870
7294,2015-02-06,1372000,14000,1346000,1374000,1336000,160101
7295,2015-02-05,1358000,1000,1359000,1369000,1346000,135408
7296,2015-02-04,1359000,7000,1375000,1381000,1359000,186578
7297,2015-02-03,1366000,2000,1380000,1380000,1359000,113088
7298,2015-02-02,1368000,3000,1365000,1377000,1356000,210420
7299,2015-01-30,1365000,5000,1360000,1377000,1360000,322200
7280,2015-01-29,1360000,18000,1368000,1395000,1357000,274045
7281,2015-01-28,1378000,22000,1386000,1390000,1374000,216630
7282,2015-01-27,1400000,11000,1375000,1400000,1374000,199144
7283,2015-01-26,1389000,3000,1375000,1395000,1364000,203070
7284,2015-01-23,1386000,8000,1400000,1400000,1377000,257175
7285,2015-01-22,1378000,17000,1398000,1399000,1378000,359154
7286,2015-01-21,1395000,23000,1367000,1395000,1360000,332253
7287,2015-01-20,1372000,29000,1350000,1372000,1345000,265561
7288,2015-01-19,1343000,27000,1329000,1349000,1320000,133459
7289,2015-01-16,1316000,18000,1334000,1334000,1313000,271370
7270,2015-01-15,1334000,11000,1345000,1349000,1329000,282078
7271,2015-01-14,1345000,6000,1339000,1355000,1335000,286645
7272,2015-01-13,1339000,23000,1314000,1340000,1300000,245868
7273,2015-01-12,1316000,2000,1313000,1319000,1301000,166508
7274,2015-01-09,1314000,0,1314000,1322000,1314000,186248
7275,2015-01-08,1314000,7000,1339000,1339000,1310000,289552
7276,2015-01-07,1307000,12000,1294000,1311000,1282000,286455
7277,2015-01-06,1295000,38000,1315000,1317000,1288000,304710
7278,2015-01-05,1333000,3000,1336000,1336000,1313000,202790
7279,2015-01-02,1330000,3000,1340000,1340000,1327000,175499
7260,2014-12-30,1327000,2000,1330000,1335000,1321000,212982
7261,2014-12-29,1329000,23000,1345000,1347000,1329000,192749
7262,2014-12-26,1352000,9000,1343000,1355000,1343000,229762
7263,2014-12-24,1343000,4000,1339000,1343000,1339000,125140
7264,2014-12-23,1339000,6000,1346000,1349000,1337000,219527
7265,2014-12-22,1345000,17000,1345000,1347000,1318000,358877
7266,2014-12-19,1328000,62000,1294000,1328000,1287000,367130
7267,2014-12-18,1266000,0,1266000,1279000,1252000,236165
7268,2014-12-17,1266000,13000,1279000,1283000,1253000,261773
7269,2014-12-16,1279000,6000,1270000,1289000,1268000,257895
7250,2014-12-15,1273000,13000,1280000,1280000,1260000,286759
7251,2014-12-12,1286000,19000,1303000,1304000,1274000,287945
7252,2014-12-11,1305000,12000,1317000,1319000,1294000,409817
7253,2014-12-10,1317000,32000,1346000,1346000,1317000,319556
7254,2014-12-09,1349000,30000,1319000,1357000,1319000,271062
7255,2014-12-08,1319000,17000,1303000,1321000,1302000,158331
7256,2014-12-05,1302000,2000,1314000,1314000,1300000,112756
7257,2014-12-04,1300000,2000,1302000,1303000,1298000,177427
7258,2014-12-03,1298000,3000,1300000,1301000,1295000,194710
7259,2014-12-02,1295000,0,1295000,1295000,1266000,184454
7240,2014-12-01,1295000,8000,1294000,1298000,1287000,257337
7241,2014-11-28,1287000,23000,1295000,1296000,1274000,196891
7242,2014-11-27,1264000,63000,1273000,1301000,1264000,887556
7243,2014-11-26,1201000,11000,1190000,1211000,1182000,245758
7244,2014-11-25,1190000,30000,1224000,1224000,1190000,356221
7245,2014-11-24,1220000,3000,1247000,1248000,1210000,205686
7246,2014-11-21,1223000,13000,1219000,1226000,1217000,246727
7247,2014-11-20,1210000,8000,1206000,1220000,1206000,200483
7248,2014-11-19,1218000,2000,1238000,1238000,1212000,250055
7249,2014-11-18,1220000,15000,1220000,1227000,1215000,215094
7230,2014-11-17,1205000,11000,1190000,1220000,1182000,193879
7231,2014-11-14,1194000,6000,1201000,1201000,1180000,212435
7232,2014-11-13,1200000,30000,1228000,1232000,1199000,230943
7233,2014-11-12,1230000,1000,1231000,1234000,1219000,181592
7234,2014-11-11,1231000,37000,1255000,1261000,1227000,242828
7235,2014-11-10,1268000,62000,1226000,1269000,1222000,384058
7236,2014-11-07,1206000,2000,1218000,1218000,1195000,120604
7237,2014-11-06,1204000,2000,1198000,1210000,1193000,171403
7238,2014-11-05,1202000,15000,1215000,1225000,1194000,203243
7239,2014-11-04,1217000,18000,1219000,1242000,1205000,260006
7220,2014-11-03,1235000,9000,1250000,1252000,1216000,269516
7221,2014-10-31,1244000,63000,1198000,1250000,1185000,772463
7222,2014-10-30,1181000,51000,1129000,1183000,1115000,491339
7223,2014-10-29,1130000,39000,1100000,1130000,1090000,274522
7224,2014-10-28,1091000,4000,1090000,1100000,1086000,124877
7225,2014-10-27,1095000,17000,1101000,1111000,1087000,167772
7226,2014-10-24,1112000,18000,1103000,1112000,1092000,167569
7227,2014-10-23,1094000,10000,1113000,1113000,1090000,170118
7228,2014-10-22,1104000,21000,1097000,1104000,1090000,222554
7229,2014-10-21,1083000,23000,1094000,1100000,1081000,235321
7210,2014-10-20,1106000,17000,1115000,1117000,1101000,189535
7211,2014-10-17,1089000,26000,1106000,1115000,1087000,325635
7212,2014-10-16,1115000,10000,1116000,1121000,1104000,302966
7213,2014-10-15,1125000,2000,1128000,1145000,1120000,282872
7214,2014-10-14,1127000,19000,1127000,1146000,1120000,331451
7215,2014-10-13,1108000,3000,1082000,1127000,1078000,226895
7216,2014-10-10,1105000,25000,1100000,1114000,1099000,436749
7217,2014-10-08,1130000,32000,1142000,1151000,1124000,294411
7218,2014-10-07,1162000,11000,1162000,1186000,1162000,202983
7219,2014-10-06,1151000,10000,1145000,1156000,1138000,425058
7200,2014-10-02,1141000,15000,1165000,1165000,1141000,254655
7201,2014-10-01,1156000,28000,1174000,1183000,1156000,238596
7202,2014-09-30,1184000,11000,1185000,1188000,1165000,247586
7203,2014-09-29,1195000,10000,1193000,1200000,1170000,188020
7204,2014-09-26,1185000,29000,1152000,1185000,1148000,248271
7205,2014-09-25,1156000,6000,1162000,1166000,1147000,388290
7206,2014-09-24,1150000,11000,1152000,1161000,1141000,315784
7207,2014-09-23,1161000,27000,1178000,1185000,1161000,390828
7208,2014-09-22,1188000,22000,1204000,1204000,1180000,320442
7209,2014-09-19,1210000,0,1223000,1223000,1206000,268701
7190,2014-09-18,1210000,16000,1230000,1230000,1204000,189535
