,date,close,diff,open,high,low,volume
3749,2016-06-03,262500,6500,270500,271500,262000,350595
3730,2016-06-02,269000,500,271500,272000,268500,200647
3731,2016-06-01,269500,1500,270000,272500,269000,220614
3732,2016-05-31,271000,2000,272500,273000,269500,265130
3733,2016-05-30,273000,2000,276000,276000,268000,237756
3734,2016-05-27,275000,2500,272000,277500,272000,265168
3735,2016-05-26,272500,1500,275000,276000,272000,165260
3736,2016-05-25,274000,4000,274000,275000,271500,142606
3737,2016-05-24,270000,4000,274000,276500,270000,134599
3738,2016-05-23,274000,500,276000,277000,273000,117317
3739,2016-05-20,274500,3500,272000,275000,270500,170722
3720,2016-05-19,271000,500,270500,273500,270000,183792
3721,2016-05-18,270500,15000,281000,282500,269000,593107
3722,2016-05-17,285500,2000,286500,287000,282000,97724
3723,2016-05-16,283500,2000,280000,286000,278000,124005
3724,2016-05-13,281500,6500,290000,290000,280500,161954
3725,2016-05-12,288000,0,285500,289000,283000,121884
3726,2016-05-11,288000,6000,285000,289000,283000,207556
3727,2016-05-10,282000,4000,276000,284000,276000,247991
3728,2016-05-09,278000,10500,286000,287500,277500,381972
3729,2016-05-04,288500,3500,290000,292500,286000,271472
3710,2016-05-03,292000,4000,298500,299000,292000,169863
3711,2016-05-02,296000,1000,295000,299000,294000,109497
3712,2016-04-29,297000,6000,303000,303500,295500,234333
3713,2016-04-28,303000,4000,310000,310000,301500,207219
3714,2016-04-27,307000,2500,305500,310000,305500,133822
3715,2016-04-26,304500,5500,310500,312500,302000,256191
3716,2016-04-25,310000,2000,311000,311000,308000,234676
3717,2016-04-22,308000,8000,313500,317500,307500,490750
3718,2016-04-21,316000,6000,325500,326500,310000,578514
3719,2016-04-20,322000,4500,328500,330000,321000,189831
3700,2016-04-19,326500,10500,339500,341000,324500,277154
3701,2016-04-18,337000,2000,332500,337000,329000,154786
3702,2016-04-15,335000,3500,338000,339500,332500,166290
3703,2016-04-14,338500,12000,337500,338500,331000,332481
3704,2016-04-12,326500,6500,320500,327000,319000,133390
3705,2016-04-11,320000,500,321500,325500,319500,100121
3706,2016-04-08,319500,1500,316500,322000,315500,126900
3707,2016-04-07,321000,1500,322000,327000,320500,146547
3708,2016-04-06,319500,3500,315000,321500,312000,163771
3709,2016-04-05,316000,10500,323500,326000,314500,229102
3690,2016-04-04,326500,9000,319000,328500,318000,169983
3691,2016-04-01,317500,10000,325500,326000,315000,266621
3692,2016-03-31,327500,3500,333500,335500,325500,235289
3693,2016-03-30,331000,7500,325000,333000,324000,306348
3694,2016-03-29,323500,4000,321500,323500,318500,127014
3695,2016-03-28,319500,3500,323500,324000,317500,110018
3696,2016-03-25,323000,4500,318500,325000,316500,170806
3697,2016-03-24,318500,8500,311000,319500,310000,212304
3698,2016-03-23,310000,3500,314000,314500,308500,130971
3699,2016-03-22,313500,0,314000,316500,311000,120158
3680,2016-03-21,313500,500,318500,322000,311500,244343
3681,2016-03-18,314000,0,315000,317500,308500,210607
3682,2016-03-17,314000,7000,310000,316500,310000,271115
3683,2016-03-16,307000,5000,302000,307000,302000,172377
3684,2016-03-15,302000,1500,302000,307000,301500,168253
3685,2016-03-14,303500,7000,300000,303500,297000,196344
3686,2016-03-11,296500,1500,294000,299000,293500,178612
3687,2016-03-10,295000,1000,296500,298000,294500,260931
3688,2016-03-09,296000,2000,295500,300500,292000,180728
3689,2016-03-08,298000,1500,297000,302000,297000,139563
3670,2016-03-07,299500,1500,300500,301500,298000,174584
3671,2016-03-04,298000,10000,306500,307500,297000,294991
3672,2016-03-03,308000,4000,313500,317500,305000,232125
3673,2016-03-02,312000,12000,305000,315000,304000,431708
3674,2016-02-29,300000,6500,294000,301000,292500,211647
3675,2016-02-26,293500,3500,300000,301000,292000,172110
3676,2016-02-25,297000,1500,301000,301500,296000,136060
3677,2016-02-24,295500,4000,299500,307500,295000,190266
3678,2016-02-23,299500,4000,310000,310000,299500,156369
3679,2016-02-22,303500,0,303000,307000,300000,130584
3660,2016-02-19,303500,8500,293000,303500,291000,195785
3661,2016-02-18,295000,10000,292500,297500,290500,217481
3662,2016-02-17,285000,8500,291000,293500,285000,250841
3663,2016-02-16,293500,12500,280500,294000,279000,276592
3664,2016-02-15,281000,2000,287500,291000,280000,207001
3665,2016-02-12,283000,3000,283500,287500,274000,259768
3666,2016-02-11,286000,15000,290000,295000,286000,212021
3667,2016-02-05,301000,1000,304000,306500,298000,229611
3668,2016-02-04,302000,13000,292000,303000,290500,363336
3669,2016-02-03,289000,3000,283000,289000,282000,151007
3650,2016-02-02,286000,3000,286500,294000,284500,195433
3651,2016-02-01,289000,6500,290000,292500,286000,352393
3652,2016-01-29,295500,500,292000,296500,290500,270782
3653,2016-01-28,296000,3000,294500,298000,287500,337794
3654,2016-01-27,293000,14500,285500,294500,283500,667777
3655,2016-01-26,278500,23500,291500,294000,273000,1139086
3656,2016-01-25,302000,1500,307500,316000,301000,323409
3657,2016-01-22,303500,2000,310500,313000,296000,320297
3658,2016-01-21,305500,10500,294500,307500,294000,249775
3659,2016-01-20,295000,12000,305000,307500,292500,256561
3640,2016-01-19,307000,2500,306000,308000,301000,180390
3641,2016-01-18,304500,7500,304500,310000,303000,336776
3642,2016-01-15,312000,10000,325500,328000,311500,291967
3643,2016-01-14,322000,9500,325000,329500,321500,188304
3644,2016-01-13,331500,9000,327500,334000,325000,131219
3645,2016-01-12,322500,0,325500,327500,318000,232715
3646,2016-01-11,322500,7500,330000,330500,322500,172504
3647,2016-01-08,330000,7000,315000,331500,315000,272946
3648,2016-01-07,323000,15000,337000,341000,323000,341202
3649,2016-01-06,338000,1500,340000,342000,336500,203327
3630,2016-01-05,339500,2000,337500,341500,337000,235142
3631,2016-01-04,341500,13000,332500,344500,329000,316361
3632,2015-12-30,328500,3500,333500,333500,326500,170894
3633,2015-12-29,332000,1500,331000,332500,327500,145462
3634,2015-12-28,333500,4500,335500,337500,330500,146737
3635,2015-12-24,338000,1500,343000,343500,337500,158117
3636,2015-12-23,339500,6500,333500,343500,333500,255014
3637,2015-12-22,333000,1000,332000,333500,328000,106523
3638,2015-12-21,332000,0,331000,337000,329000,146084
3639,2015-12-18,332000,1500,329500,335000,328000,193236
3620,2015-12-17,333500,13000,327000,333500,321500,374642
3621,2015-12-16,320500,7500,320000,324000,318000,332261
3622,2015-12-15,313000,10000,327000,327000,311000,276667
3623,2015-12-14,323000,3500,323500,329000,319000,218398
3624,2015-12-11,326500,12500,317000,327500,316000,289629
3625,2015-12-10,314000,1000,315000,317500,305000,243025
3626,2015-12-09,315000,8000,308500,318000,308000,200597
3627,2015-12-08,307000,500,305000,311500,304500,135616
3628,2015-12-07,306500,2500,313500,314000,306000,151914
3629,2015-12-04,309000,6500,310000,314000,309000,179325
3610,2015-12-03,315500,0,315000,319000,311500,129685
3611,2015-12-02,315500,6500,322500,323500,315500,140717
3612,2015-12-01,322000,4000,318000,324500,318000,159183
3613,2015-11-30,318000,3000,317500,323000,313000,365371
3614,2015-11-27,321000,3000,324000,325500,318000,135494
3615,2015-11-26,324000,2000,322000,331500,321500,161002
3616,2015-11-25,322000,12000,332000,333000,321500,248609
3617,2015-11-24,334000,12000,322500,335000,320000,295793
3618,2015-11-23,322000,500,323000,324000,318000,227567
3619,2015-11-20,322500,3500,327500,332500,321500,246226
3600,2015-11-19,326000,13000,317500,327500,317000,319695
3601,2015-11-18,313000,500,313500,319000,310000,174571
3602,2015-11-17,313500,19500,301000,316500,298500,336995
3603,2015-11-16,294000,5500,294000,298000,293000,140792
3604,2015-11-13,299500,1500,295000,305000,294000,228823
3605,2015-11-12,298000,1500,298000,301500,294500,140900
3606,2015-11-11,296500,0,295500,299000,286500,203856
3607,2015-11-10,296500,0,292000,301000,292000,180697
3608,2015-11-09,296500,7500,300000,303000,289000,290803
3609,2015-11-06,304000,0,301500,306500,300500,168141
3590,2015-11-05,304000,11500,312000,313500,303000,270565
3591,2015-11-04,315500,3500,321000,321500,314000,152967
3592,2015-11-03,319000,4500,317500,321000,314500,203944
3593,2015-11-02,314500,10000,303500,315000,303500,232306
3594,2015-10-30,304500,10500,314500,315000,303500,312826
3595,2015-10-29,315000,0,315000,318500,311500,290250
3596,2015-10-28,315000,15000,306000,322000,306000,671657
3597,2015-10-27,300000,3000,295500,300000,290500,159406
3598,2015-10-26,297000,0,300000,300000,295000,130804
3599,2015-10-23,297000,6500,296000,299000,293000,173499
3580,2015-10-22,290500,3500,292500,294500,286000,153558
3581,2015-10-21,294000,3500,290500,297000,290000,219305
3582,2015-10-20,290500,0,289500,294000,288000,194476
3583,2015-10-19,290500,1500,297500,298000,287000,392479
3584,2015-10-16,289000,1500,287000,291500,282500,194238
3585,2015-10-15,287500,16500,273000,289000,272000,347515
3586,2015-10-14,271000,13000,280000,282000,270000,309186
3587,2015-10-13,284000,3000,287000,287000,280000,191854
3588,2015-10-12,287000,2000,287000,294000,285500,223050
3589,2015-10-08,289000,2000,289500,290000,284000,180161
3570,2015-10-07,287000,1500,288000,293000,284500,152608
3571,2015-10-06,285500,2500,292000,297500,285000,219350
3572,2015-10-05,288000,11500,278000,292000,278000,389828
3573,2015-10-02,276500,11500,282500,285000,276500,285419
3574,2015-10-01,288000,2500,282500,288500,278000,390644
3575,2015-09-30,285500,18500,264500,285500,264500,547594
3576,2015-09-25,267000,1000,270000,271000,264000,192856
3577,2015-09-24,268000,2000,267000,273000,264000,237070
3578,2015-09-23,266000,8000,254000,271000,253500,535466
3579,2015-09-22,258000,2000,261000,263500,256000,185351
3560,2015-09-21,256000,8000,257500,261500,254500,204512
3561,2015-09-18,264000,7000,258000,268000,253000,281776
3562,2015-09-17,257000,6000,254000,266500,252000,398046
3563,2015-09-16,251000,17500,236000,254000,235500,444532
3564,2015-09-15,233500,1000,233500,236000,230500,93496
3565,2015-09-14,234500,4000,232500,235500,229000,161653
3566,2015-09-11,230500,5500,233500,237000,230500,155880
3567,2015-09-10,236000,4500,226500,236000,225500,179861
3568,2015-09-09,231500,14500,221500,232500,220000,275402
3569,2015-09-08,217000,2500,219500,221000,215000,147319
3550,2015-09-07,219500,2000,219500,223000,216500,164343
3551,2015-09-04,221500,5500,226500,229500,220000,191696
3552,2015-09-03,227000,1500,232000,233000,225000,184978
3553,2015-09-02,228500,2000,223000,230000,222000,272695
3554,2015-09-01,230500,3500,240000,242500,230000,232544
3555,2015-08-31,234000,6500,241000,241500,233000,220700
3556,2015-08-28,240500,14000,241000,246000,238000,387353
3557,2015-08-27,226500,500,230000,230500,222500,257133
3558,2015-08-26,226000,7000,219500,229000,214000,282032
3559,2015-08-25,219000,2500,219000,228000,212000,202144
3540,2015-08-24,216500,4000,219500,225000,208000,368453
3541,2015-08-21,220500,500,220000,225500,216500,261379
3542,2015-08-20,221000,3500,219000,226500,219000,145649
3543,2015-08-19,224500,7500,230000,233500,219500,195767
3544,2015-08-18,232000,5500,234500,235000,229500,174599
3545,2015-08-17,237500,12000,235000,238000,230000,338388
3546,2015-08-13,225500,12500,213500,227500,213500,335314
3547,2015-08-12,213000,9500,217000,219000,206500,445564
3548,2015-08-11,222500,0,228500,230000,222500,274325
3549,2015-08-10,222500,15500,236000,236500,218500,397436
3530,2015-08-07,238000,5500,242000,242500,237000,128658
3531,2015-08-06,243500,3000,247500,248000,240500,137246
3532,2015-08-05,246500,7500,240000,247000,237500,165754
3533,2015-08-04,239000,2000,234000,241000,233500,222990
3534,2015-08-03,237000,13000,245000,246000,234000,259301
3535,2015-07-31,250000,1000,254500,259000,244000,235124
3536,2015-07-30,251000,5500,250000,257500,249500,169584
3537,2015-07-29,245500,1500,249500,252500,245500,155157
3538,2015-07-28,247000,7000,249000,254500,241000,256193
3539,2015-07-27,254000,6500,255500,261000,251500,184569
3520,2015-07-24,260500,10500,267500,269000,259000,151336
3521,2015-07-23,271000,3500,273500,277000,266000,230340
3522,2015-07-22,274500,5500,276000,280000,272500,167995
3523,2015-07-21,280000,20500,272000,282500,268500,541532
3524,2015-07-20,259500,500,269500,270000,258000,209108
3525,2015-07-17,260000,500,264000,265500,259000,103535
3526,2015-07-16,260500,500,262000,264000,258000,109240
3527,2015-07-15,261000,11000,255000,262000,252500,182662
3528,2015-07-14,250000,3000,254500,256500,247000,164076
3529,2015-07-13,253000,6000,261500,261500,246500,231534
3510,2015-07-10,259000,13500,254000,260000,250000,317583
3511,2015-07-09,245500,9000,233500,245500,228500,400085
3512,2015-07-08,236500,22500,259500,260000,235500,549009
3513,2015-07-07,259000,13000,272000,272000,256000,312870
3514,2015-07-06,272000,8500,278000,279000,270500,154194
3515,2015-07-03,280500,500,282500,284500,278000,85311
3516,2015-07-02,281000,0,281000,282000,274000,165932
3517,2015-07-01,281000,2500,280000,283000,277000,125288
3518,2015-06-30,278500,7000,269500,280000,269000,163525
3519,2015-06-29,271500,5000,271500,275000,268000,115466
3500,2015-06-26,276500,1000,277000,284500,276500,143431
3501,2015-06-25,277500,2500,274000,281000,271000,184148
3502,2015-06-24,275000,1500,279000,280000,272000,126804
3503,2015-06-23,276500,0,281500,283000,275500,124290
3504,2015-06-22,276500,7000,285500,288000,274000,151796
3505,2015-06-19,283500,0,287000,288500,283500,204149
3506,2015-06-18,283500,8500,275000,286500,275000,352335
3507,2015-06-17,275000,15500,261500,277000,260500,401303
3508,2015-06-16,259500,2000,261500,265000,255500,170390
3509,2015-06-15,261500,500,257000,264500,253000,78232
3490,2015-06-12,262000,7000,267000,268500,259000,168224
3491,2015-06-11,269000,1500,272000,272500,266000,188506
3492,2015-06-10,267500,0,271500,273000,265500,171887
3493,2015-06-09,267500,3000,265000,273000,265000,201991
3494,2015-06-08,264500,4500,260000,268000,258000,165813
3495,2015-06-05,260000,4000,260500,265000,258000,123427
3496,2015-06-04,264000,1000,263000,266500,255500,200759
3497,2015-06-03,263000,9000,258500,267000,258000,299272
3498,2015-06-02,254000,3500,250000,255500,249500,162311
3499,2015-06-01,250500,1000,253000,254000,248500,142698
3480,2015-05-29,249500,5500,253500,255000,249500,241310
3481,2015-05-28,255000,3500,260000,261500,254000,161640
3482,2015-05-27,258500,11000,265500,266000,258500,229250
3483,2015-05-26,269500,500,269500,272000,264000,152494
3484,2015-05-22,269000,9500,262000,271000,261500,208560
3485,2015-05-21,259500,500,258000,262000,256000,125345
3486,2015-05-20,260000,7000,269000,269000,259000,185245
3487,2015-05-19,267000,500,269500,269500,260500,152667
3488,2015-05-18,267500,2500,266500,270500,266000,128506
3489,2015-05-15,265000,4000,271500,272000,262500,180310
3470,2015-05-14,269000,8500,275000,276000,267000,237561
3471,2015-05-13,277500,1500,277500,280000,275000,101067
3472,2015-05-12,276000,4000,271500,279500,271500,175592
3473,2015-05-11,272000,4000,271500,278000,270000,201185
3474,2015-05-08,268000,7000,276000,278000,267000,215091
3475,2015-05-07,275000,5000,280500,286000,270500,292838
3476,2015-05-06,280000,1500,279500,282000,275500,187826
3477,2015-05-04,278500,5500,277500,279500,273500,110318
3478,2015-04-30,273000,3000,280500,282000,272000,237552
3479,2015-04-29,276000,1500,275000,280000,269500,190047
3460,2015-04-28,274500,4500,270500,278500,270500,176947
