,date,close,diff,open,high,low,volume
7671,2012-02-27,238000,500,240000,240000,230500,226265
7672,2012-02-24,237500,2500,235500,240000,232500,232982
7673,2012-02-23,240000,9000,233500,240000,231500,386376
7674,2012-02-22,231000,8000,224000,236500,222500,346242
7675,2012-02-21,223000,6500,216500,223000,216500,126435
7676,2012-02-20,216500,3000,219500,221500,216000,126546
7677,2012-02-17,219500,1500,223500,225000,219500,143925
7678,2012-02-16,221000,4000,223500,227000,220500,131790
7679,2012-02-15,225000,6000,222000,225000,219000,168743
7660,2012-02-14,219000,1500,217000,220500,214500,139635
7661,2012-02-13,217500,0,217500,221000,215000,132240
7662,2012-02-10,217500,5000,211000,219500,208000,298134
7663,2012-02-09,212500,500,215000,217000,209000,251293
7664,2012-02-08,213000,5500,217000,219000,212000,218586
7665,2012-02-07,218500,2000,220500,220500,214000,175851
7666,2012-02-06,220500,3000,218500,221000,217000,194170
7667,2012-02-03,217500,7000,213500,218000,212000,220172
7668,2012-02-02,210500,500,211000,214500,209000,232166
7669,2012-02-01,210000,2000,212500,216000,208000,260649
7650,2012-01-31,212000,1000,215500,216500,208000,227379
7651,2012-01-30,211000,5500,217000,219500,210500,239064
7652,2012-01-27,216500,3500,221000,221000,214000,182344
7653,2012-01-26,220000,3000,218000,221500,215000,250196
7654,2012-01-25,217000,6500,224500,225000,217000,251599
7655,2012-01-20,223500,6000,228000,228500,221000,254618
7656,2012-01-19,229500,2000,229500,230500,226500,149931
7657,2012-01-18,227500,3500,225500,227500,224000,186983
7658,2012-01-17,224000,4000,222000,224500,220500,122416
7659,2012-01-16,220000,2000,223500,224000,214000,115326
7640,2012-01-13,222000,0,222500,224000,219500,115876
7641,2012-01-12,222000,2000,221500,222000,218500,130738
7642,2012-01-11,220000,4000,216500,221000,216000,119629
7643,2012-01-10,216000,0,218500,221000,216000,123542
7644,2012-01-09,216000,500,214500,220000,211500,99677
7645,2012-01-06,216500,0,220500,221500,213000,118049
7646,2012-01-05,216500,3000,220000,221500,216500,122556
7647,2012-01-04,219500,0,223500,223500,217000,114888
7648,2012-01-03,219500,10500,209500,219500,209500,129258
7649,2012-01-02,209000,2000,209000,214000,207500,79684
7630,2011-12-29,211000,1000,209000,213500,207000,123074
7631,2011-12-28,210000,7000,220000,220000,209000,147371
7632,2011-12-27,217000,1500,215500,221500,212000,100446
7633,2011-12-26,215500,4000,222000,222000,215000,61245
7634,2011-12-23,219500,1500,221000,223500,217000,146138
7635,2011-12-22,221000,1000,222000,224000,216500,68256
7636,2011-12-21,222000,20000,207000,222000,206500,248751
7637,2011-12-20,202000,7500,214000,214000,201500,282800
7638,2011-12-19,209500,8000,216500,218500,198500,283702
7639,2011-12-16,217500,1500,217000,220500,211000,165760
7620,2011-12-15,216000,2000,218000,223000,216000,122375
7621,2011-12-14,218000,9500,227500,227500,217500,142955
7622,2011-12-13,227500,500,225000,229000,223000,108289
7623,2011-12-12,227000,11000,219000,228000,217500,162324
7624,2011-12-09,216000,9000,222000,223000,215000,235187
7625,2011-12-08,225000,3000,221000,227000,221000,210300
7626,2011-12-07,222000,9500,231500,233000,220500,350308
7627,2011-12-06,231500,0,230000,234000,229500,234037
7628,2011-12-05,231500,2500,230500,232000,227000,168461
7629,2011-12-02,229000,2000,227000,230000,225000,361629
7610,2011-12-01,227000,21000,254000,254000,219500,977618
7611,2011-11-30,248000,3500,248000,251500,246500,167708
7612,2011-11-29,251500,4000,247500,255000,246000,227117
7613,2011-11-28,247500,2000,248500,252000,242000,112216
7614,2011-11-25,245500,7500,240000,247000,236500,134707
7615,2011-11-24,238000,3500,237000,244000,234500,93190
7616,2011-11-23,234500,8000,245500,245500,233000,122180
7617,2011-11-22,242500,9500,229000,245500,229000,131770
7618,2011-11-21,233000,4500,239500,239500,230000,108347
7619,2011-11-18,237500,9500,241000,244000,237500,157643
7600,2011-11-17,247000,5000,245000,247000,239000,88217
7601,2011-11-16,242000,5500,251500,253000,240000,148078
7602,2011-11-15,247500,6500,242500,251000,242000,194237
7603,2011-11-14,241000,4000,240000,244000,239500,120736
7604,2011-11-11,237000,6000,233500,241000,229500,147677
7605,2011-11-10,231000,12000,235500,243500,231000,278982
7606,2011-11-09,243000,11500,232500,243000,232500,185749
7607,2011-11-08,231500,2500,229500,234500,227500,81344
7608,2011-11-07,229000,4500,236000,241000,226500,162076
7609,2011-11-04,233500,5500,234000,234000,229500,115356
7590,2011-11-03,228000,5000,232500,233500,227000,133863
7591,2011-11-02,233000,3000,229000,235500,228000,146727
7592,2011-11-01,230000,3000,234500,235000,228500,123388
7593,2011-10-31,233000,1500,228500,233000,226000,141654
7594,2011-10-28,231500,6000,237000,239000,223500,433472
7595,2011-10-27,237500,1000,238500,245000,237500,253139
7596,2011-10-26,236500,4000,240500,242500,234000,179779
7597,2011-10-25,240500,500,240000,245000,235500,180996
7598,2011-10-24,241000,7000,237000,241000,233000,251778
7599,2011-10-21,234000,3500,237500,242000,231500,386370
7580,2011-10-20,237500,17500,254000,255500,236000,370109
7581,2011-10-19,255000,9000,247000,260500,242000,282482
7582,2011-10-18,246000,3500,247000,256000,244500,238269
7583,2011-10-17,249500,4500,247000,257500,244500,311362
7584,2011-10-14,245000,15000,233500,250000,232000,392761
7585,2011-10-13,230000,1500,231000,241500,230000,269114
7586,2011-10-12,231500,6500,224500,233500,224000,165013
7587,2011-10-11,225000,0,225500,230000,219500,296326
7588,2011-10-10,225000,3500,218500,227000,218500,150392
7589,2011-10-07,221500,15000,234000,240000,220000,480872
7570,2011-10-06,236500,4500,239000,239000,231500,256821
7571,2011-10-05,232000,5000,231500,242000,225500,384466
7572,2011-10-04,227000,0,223500,234000,223000,344050
7573,2011-09-30,227000,6000,221000,240500,218000,280385
7574,2011-09-29,221000,3500,217500,226500,214500,162044
7575,2011-09-28,217500,1500,215000,221000,211500,150112
7576,2011-09-27,216000,3500,214500,219500,206500,268685
7577,2011-09-26,212500,3000,217000,221500,203500,315546
7578,2011-09-23,215500,9500,221000,226500,213500,272879
7579,2011-09-22,225000,0,222500,229500,220500,190162
7560,2011-09-21,225000,7500,215500,228000,213500,292262
7561,2011-09-20,217500,7000,210500,219500,208500,174872
7562,2011-09-19,210500,4500,208500,213000,206000,165048
7563,2011-09-16,206000,1000,208000,213000,205500,195020
7564,2011-09-15,205000,1500,207500,211000,202500,151949
7565,2011-09-14,203500,4000,208000,208000,199000,218452
7566,2011-09-09,207500,4500,209000,211500,204500,176060
7567,2011-09-08,212000,7500,217500,219000,208000,311114
7568,2011-09-07,219500,3500,219000,220000,213500,281634
7569,2011-09-06,216000,3500,210500,222500,210000,490826
7550,2011-09-05,212500,2000,210000,217000,206500,240783
7551,2011-09-02,210500,3000,206000,218000,205000,267845
7552,2011-09-01,207500,500,208500,217500,206000,315034
7553,2011-08-31,208000,13000,197000,210000,195000,273365
7554,2011-08-30,195000,5000,191000,199000,190000,186749
7555,2011-08-29,190000,3000,194000,195000,189500,191361
7556,2011-08-26,193000,5000,194500,197000,189500,200691
7557,2011-08-25,198000,2000,198000,205000,197000,197422
7558,2011-08-24,200000,6000,194000,204500,188000,267083
7559,2011-08-23,194000,3000,195000,197500,189000,266376
7540,2011-08-22,191000,4500,188000,196500,179000,234153
7541,2011-08-19,186500,4000,188500,199500,185500,463015
7542,2011-08-18,190500,12500,180500,192000,179500,566531
7543,2011-08-17,178000,500,177500,183000,173000,437045
7544,2011-08-16,177500,0,182000,182500,176500,435994
7545,2011-08-12,177500,12000,190000,191500,177000,672863
7546,2011-08-11,189500,2000,178000,202000,178000,597551
7547,2011-08-10,191500,16500,182000,193500,180000,496221
7548,2011-08-09,175000,15000,188000,189000,168500,494989
7549,2011-08-08,190000,9500,194000,203000,189000,303098
7530,2011-08-05,199500,8000,206000,206000,190000,340544
7531,2011-08-04,207500,4000,210500,217000,205000,290952
7532,2011-08-03,211500,2000,211000,217500,207500,257154
7533,2011-08-02,213500,500,213000,217500,210000,157102
7534,2011-08-01,213000,3000,210500,218000,210500,300776
7535,2011-07-29,210000,4000,214000,215500,210000,197961
7536,2011-07-28,214000,4000,214500,220500,213500,393425
7537,2011-07-27,218000,5500,213000,219500,207000,207490
7538,2011-07-26,212500,6000,206000,215000,203000,289527
7539,2011-07-25,206500,3000,207000,208000,203000,115200
7520,2011-07-22,209500,500,209500,213000,206000,229664
7521,2011-07-21,210000,9000,204500,210500,203000,386279
7522,2011-07-20,201000,1000,202000,208500,200000,395154
7523,2011-07-19,202000,6500,196000,206500,195500,663244
7524,2011-07-18,195500,8000,189500,196000,188500,418584
7525,2011-07-15,187500,3000,184500,189000,184500,243039
7526,2011-07-14,184500,3500,188000,189000,182000,254678
7527,2011-07-13,188000,2500,186500,190500,185500,177077
7528,2011-07-12,185500,5000,189000,191000,185500,119131
7529,2011-07-11,190500,1500,192500,192500,188500,102836
7510,2011-07-08,192000,1000,192500,193000,191000,145329
7511,2011-07-07,191000,2000,189500,191000,188000,223799
7512,2011-07-06,189000,500,190000,191500,188000,163703
7513,2011-07-05,189500,2000,188000,190000,187000,178319
7514,2011-07-04,187500,1500,190500,191000,185500,313952
7515,2011-07-01,189000,0,192000,192500,189000,132917
7516,2011-06-30,189000,3000,191000,192500,189000,112433
7517,2011-06-29,192000,500,192500,193000,188500,133973
7518,2011-06-28,191500,1500,191000,192500,190000,75791
7519,2011-06-27,190000,3000,192500,192500,188500,111364
7500,2011-06-24,193000,1500,191000,193500,190000,166916
7501,2011-06-23,191500,8000,196500,199000,191500,193547
7502,2011-06-22,199500,2000,199500,199500,197000,106796
7503,2011-06-21,197500,0,198000,200000,195500,75490
7504,2011-06-20,197500,4500,192500,199000,191500,116442
7505,2011-06-17,193000,0,193000,195500,192000,104411
7506,2011-06-16,193000,3000,195000,195000,191500,91467
7507,2011-06-15,196000,4000,200500,200500,192000,187243
7508,2011-06-14,200000,0,200000,201500,197000,195542
7509,2011-06-13,200000,12000,189000,200000,187500,364278
7490,2011-06-10,188000,1500,190500,191500,187000,122332
7491,2011-06-09,189500,5500,197000,197000,189000,214576
7492,2011-06-08,195000,2500,194500,196000,192500,180629
7493,2011-06-07,192500,1000,190000,193500,186000,253854
7494,2011-06-03,191500,1500,190500,193000,189000,145230
7495,2011-06-02,190000,3500,192000,192500,189000,130305
7496,2011-06-01,193500,1500,193500,193500,189000,120291
7497,2011-05-31,192000,3500,188500,194500,188500,206513
7498,2011-05-30,188500,500,189500,191000,187500,111053
7499,2011-05-27,189000,0,188000,191500,188000,70220
7480,2011-05-26,189000,3000,194000,194500,188500,116199
7481,2011-05-25,192000,3500,188500,192500,186500,172296
7482,2011-05-24,188500,500,191500,192000,188500,92062
7483,2011-05-23,189000,5000,192000,193000,188000,100775
7484,2011-05-20,194000,1000,193000,195500,193000,123520
7485,2011-05-19,195000,2500,195000,195500,192000,274035
7486,2011-05-18,192500,9000,201500,202000,191500,451657
7487,2011-05-17,201500,1000,202000,205000,201000,156288
7488,2011-05-16,200500,500,200000,203000,200000,118958
7489,2011-05-13,200000,0,200500,202500,200000,72458
7470,2011-05-12,200000,9500,207000,207000,200000,282943
7471,2011-05-11,209500,1500,213000,213000,208500,138038
7472,2011-05-09,208000,2500,210000,212000,207500,143670
7473,2011-05-06,210500,2000,209500,212500,208500,124636
7474,2011-05-04,212500,4500,218500,218500,209500,251923
7475,2011-05-03,217000,1500,215500,219000,215000,104521
7476,2011-05-02,218500,6000,212500,218500,212500,193071
7477,2011-04-29,212500,2500,210000,212500,207000,182199
7478,2011-04-28,210000,4000,215000,216000,210000,204291
7479,2011-04-27,214000,5500,209000,214000,209000,259525
7460,2011-04-26,208500,5500,206500,208500,205000,156463
7461,2011-04-25,203000,4000,205500,206500,202500,86102
7462,2011-04-22,207000,500,205500,207500,202500,89315
7463,2011-04-21,207500,3500,205000,208500,205000,174527
7464,2011-04-20,204000,5500,199500,204000,198500,191773
7465,2011-04-19,198500,5500,193500,200000,193500,205010
7466,2011-04-18,193000,7000,201000,201000,190000,241477
7467,2011-04-15,200000,2000,197000,200000,196500,183172
7468,2011-04-14,198000,2000,195500,198500,193000,164220
7469,2011-04-13,196000,500,195500,198500,193500,174851
7450,2011-04-12,195500,8500,204000,204500,195000,175439
7451,2011-04-11,204000,6500,200000,204500,199500,305119
7452,2011-04-08,197500,4000,200500,203000,197500,186318
7453,2011-04-07,201500,4000,203500,204500,200500,104452
7454,2011-04-06,205500,0,205000,205500,201500,141508
7455,2011-04-05,205500,500,201500,206000,199500,136789
7456,2011-04-04,205000,500,204500,208500,202500,174605
7457,2011-04-01,204500,13000,194000,205000,193500,451088
7458,2011-03-31,191500,1000,189500,193000,189000,219098
7459,2011-03-30,190500,3500,184500,190500,184500,242675
7440,2011-03-29,187000,1500,185500,187500,184500,177593
7441,2011-03-28,185500,2500,190000,190000,184000,200632
7442,2011-03-25,188000,5500,193500,194500,187000,335332
7443,2011-03-24,193500,1000,194500,195000,192500,114138
7444,2011-03-23,194500,4000,192000,195000,190500,204444
7445,2011-03-22,190500,1000,190000,192000,189000,96457
7446,2011-03-21,191500,4000,187000,191500,186000,122143
7447,2011-03-18,187500,500,185500,188500,183500,175125
7448,2011-03-17,187000,1000,187500,187500,181000,206776
7449,2011-03-16,188000,6000,185000,189000,184000,157340
7430,2011-03-15,182000,3000,185500,186500,179500,202408
7431,2011-03-14,185000,0,186000,186000,176000,210235
7432,2011-03-11,185000,4000,189000,189500,185000,164567
7433,2011-03-10,189000,1000,187000,189500,186500,184535
7434,2011-03-09,188000,500,187500,189000,186000,110556
7435,2011-03-08,187500,1500,185000,189500,185000,86452
7436,2011-03-07,186000,6500,192500,193500,185000,178373
7437,2011-03-04,192500,2000,190500,192500,188500,132316
7438,2011-03-03,190500,1500,190500,191000,188500,94488
7439,2011-03-02,189000,500,188500,189500,185000,123462
7420,2011-02-28,189500,3500,187500,190000,186500,188785
7421,2011-02-25,186000,0,185500,187000,185000,79755
7422,2011-02-24,186000,3500,189500,189500,185000,97955
7423,2011-02-23,189500,8000,183000,190500,182500,211628
7424,2011-02-22,181500,4000,184500,187500,181000,260063
7425,2011-02-21,185500,8000,195500,195500,183500,421950
7426,2011-02-18,193500,1500,193500,195000,186000,344578
7427,2011-02-17,192000,5000,190000,193500,188500,167185
7428,2011-02-16,187000,0,185000,189500,185000,185081
7429,2011-02-15,187000,2500,191000,191000,186000,297839
7410,2011-02-14,189500,2500,188500,192000,187500,238795
7411,2011-02-11,187000,13000,202500,202500,187000,468496
7412,2011-02-10,200000,6500,204000,205500,199500,232042
7413,2011-02-09,206500,3000,202000,209000,201000,342192
7414,2011-02-08,203500,500,205500,206000,203000,131908
7415,2011-02-07,204000,7000,203000,205000,201000,247717
7416,2011-02-01,197000,3000,201000,205000,196500,198378
7417,2011-01-31,200000,3000,202000,202000,193500,226631
7418,2011-01-28,203000,1000,205500,206000,202500,145779
7419,2011-01-27,204000,1000,203500,208000,201500,278334
7400,2011-01-26,205000,1000,208000,210000,204500,146421
7401,2011-01-25,206000,4000,207500,209500,204000,271682
7402,2011-01-24,210000,5000,209500,216000,207500,463817
7403,2011-01-21,205000,1000,205000,206500,202500,225386
7404,2011-01-20,204000,4500,201000,205500,201000,312544
7405,2011-01-19,199500,6500,203500,205000,198000,479079
7406,2011-01-18,206000,5000,212000,212500,203500,430765
7407,2011-01-17,211000,4000,209500,214500,209000,517096
7408,2011-01-14,207000,4500,203500,207500,202500,402728
7409,2011-01-13,202500,6000,209000,209500,199500,800692
7390,2011-01-12,208500,3000,213500,214500,205500,473088
7391,2011-01-11,211500,3500,217000,217000,210000,321179
7392,2011-01-10,215000,10000,225000,226000,214000,261149
7393,2011-01-07,225000,3500,221500,227500,221500,202713
7394,2011-01-06,221500,1000,224500,225500,219500,191166
7395,2011-01-05,222500,1000,219000,227500,219000,187526
7396,2011-01-04,221500,0,223500,225500,217000,152706
7397,2011-01-03,221500,5500,229000,229500,220000,152703
7398,2010-12-30,227000,9000,220000,229000,219500,289646
7399,2010-12-29,218000,6500,211000,218500,210500,138719
7380,2010-12-28,211500,6000,207000,217000,206000,155763
7381,2010-12-27,205500,500,204000,206000,201000,70970
7382,2010-12-24,205000,5000,211000,213000,203500,99488
7383,2010-12-23,210000,1000,210000,211500,207500,117543
7384,2010-12-22,209000,4000,205000,209500,203500,162684
7385,2010-12-21,205000,5000,213000,213000,204000,212761
7386,2010-12-20,210000,6500,204000,211000,203000,386551
7387,2010-12-17,203500,6000,199000,205500,198500,353285
7388,2010-12-16,197500,4000,193500,197500,192500,174787
7389,2010-12-15,193500,500,194000,194000,190500,257767
7370,2010-12-14,193000,2500,194000,195500,192000,202834
7371,2010-12-13,190500,500,192000,192000,190000,91252
7372,2010-12-10,191000,1500,192500,193000,190000,91295
7373,2010-12-09,192500,2500,191000,192500,189500,201198
7374,2010-12-08,190000,1500,189500,192000,188500,183270
7375,2010-12-07,188500,2500,186000,189000,186000,146849
7376,2010-12-06,186000,3500,189000,189500,185000,161280
7377,2010-12-03,189500,3500,193500,193500,188000,297700
7378,2010-12-02,193000,500,194000,195500,190500,213000
7379,2010-12-01,193500,2500,198000,198000,192000,134485
7360,2010-11-30,196000,5000,192500,199500,191000,268198
7361,2010-11-29,191000,2500,189500,195000,189000,170366
7362,2010-11-26,188500,5000,193500,195500,188000,125628
7363,2010-11-25,193500,1500,195000,196500,192000,133807
7364,2010-11-24,195000,4000,194500,196500,192500,180093
7365,2010-11-23,199000,6500,193500,199500,191500,260532
7366,2010-11-22,192500,500,194000,196000,191000,143175
7367,2010-11-19,193000,2500,191000,193000,190000,121232
7368,2010-11-18,190500,1000,192000,195000,190000,157528
7369,2010-11-17,191500,3000,192000,194000,191000,98812
7350,2010-11-16,194500,1500,196000,197000,192000,191523
7351,2010-11-15,193000,4500,190000,195000,189000,127355
7352,2010-11-12,188500,2500,190000,193500,187000,268772
7353,2010-11-11,186000,8500,195500,197500,186000,351680
7354,2010-11-10,194500,1000,196000,198000,192500,193577
7355,2010-11-09,195500,500,197000,198500,194500,110564
7356,2010-11-08,196000,6000,200500,202500,195000,154068
7357,2010-11-05,202000,8000,196500,203000,195500,228493
7358,2010-11-04,194000,3000,197000,198000,193500,182018
7359,2010-11-03,197000,500,200000,201500,195000,221294
7340,2010-11-02,197500,4500,194000,199000,193500,256608
7341,2010-11-01,193000,6500,199000,199500,190500,409762
7342,2010-10-29,199500,8000,208500,208500,199000,240704
7343,2010-10-28,207500,2000,204000,208000,203500,83710
7344,2010-10-27,205500,2000,209000,209000,204500,155824
7345,2010-10-26,207500,2000,204500,208500,204000,186750
7346,2010-10-25,205500,1500,203500,206000,202000,179388
7347,2010-10-22,204000,500,206000,206500,203000,124759
7348,2010-10-21,203500,5000,209500,210000,202000,408922
7349,2010-10-20,208500,500,210000,210000,205500,230187
7330,2010-10-19,208000,5500,205000,215000,203500,237518
7331,2010-10-18,202500,2000,205500,211000,202500,210010
7332,2010-10-15,204500,1500,208000,208000,203500,163925
7333,2010-10-14,206000,2500,208500,211000,200000,288898
7334,2010-10-13,208500,5000,214500,215000,207500,82928
7335,2010-10-12,213500,500,215000,216000,207000,148940
7336,2010-10-11,214000,2000,215000,219000,212500,147114
7337,2010-10-08,212000,2500,214500,215000,208000,175579
7338,2010-10-07,214500,0,212500,214500,212500,101976
7339,2010-10-06,214500,500,213500,214500,210500,210210
7320,2010-10-05,214000,7000,209000,214000,206500,283465
7321,2010-10-04,207000,6500,202000,208500,200500,231113
7322,2010-10-01,200500,4500,198000,202000,197000,309326
7323,2010-09-30,196000,7500,202500,204500,194000,379212
7324,2010-09-29,203500,8000,210500,211500,203500,218003
7325,2010-09-28,211500,2000,208000,214000,208000,271366
7326,2010-09-27,209500,8000,202000,210000,200000,269653
7327,2010-09-24,201500,4000,199000,202500,198000,284966
7328,2010-09-20,197500,500,198000,200000,196000,87056
7329,2010-09-17,197000,4000,194500,200000,193500,219099
7310,2010-09-16,193000,2500,195500,196000,191500,174730
7311,2010-09-15,195500,500,195000,197000,193000,141766
7312,2010-09-14,195000,4500,198500,199500,193000,172295
7313,2010-09-13,199500,500,200000,202500,197000,141182
7314,2010-09-10,200000,1000,198000,202500,196500,320890
7315,2010-09-09,199000,3500,195500,199000,192500,235451
7316,2010-09-08,195500,5500,191000,196500,190000,212823
7317,2010-09-07,190000,1500,193000,193500,189500,86479
7318,2010-09-06,191500,2500,193000,195500,191000,147502
7319,2010-09-03,194000,4000,191500,195000,191000,171623
7300,2010-09-02,190000,4000,195000,196000,188500,254842
7301,2010-09-01,194000,2500,198000,199000,191000,245635
7302,2010-08-31,196500,5500,196000,199000,193000,335279
7303,2010-08-30,191000,1000,190500,193000,190000,77293
7304,2010-08-27,190000,4000,194000,194000,190000,88847
7305,2010-08-26,194000,4500,191000,194500,190500,189703
7306,2010-08-25,189500,3000,191000,191500,189000,111071
7307,2010-08-24,192500,6500,187000,192500,182500,409082
7308,2010-08-23,186000,0,187000,188000,185500,194456
7309,2010-08-20,186000,500,185500,187500,184000,465503
7290,2010-08-19,185500,3000,188500,188500,184000,321423
7291,2010-08-18,188500,500,189000,191000,187500,171150
7292,2010-08-17,189000,2500,188000,190000,186500,117233
7293,2010-08-16,186500,3500,190000,190000,184000,202028
7294,2010-08-13,190000,500,189500,191000,188000,81740
7295,2010-08-12,189500,1000,189000,191000,188500,164088
7296,2010-08-11,190500,1500,190500,193000,190000,75173
7297,2010-08-10,192000,2000,195000,195000,190000,133186
7298,2010-08-09,194000,4500,190000,194000,190000,175208
7299,2010-08-06,189500,500,190000,191500,188000,164566
7280,2010-08-05,190000,0,191000,191500,189500,233870
7281,2010-08-04,190000,6500,185000,190500,185000,363459
7282,2010-08-03,183500,1000,185000,186000,182000,232655
7283,2010-08-02,184500,500,185500,188500,184000,231001
7284,2010-07-30,184000,3500,187500,190000,183500,206995
7285,2010-07-29,187500,2500,192000,192000,185000,274884
7286,2010-07-28,190000,0,192000,193500,190000,142434
7287,2010-07-27,190000,6000,195000,195500,189500,197632
7288,2010-07-26,196000,1500,196000,197000,193500,192715
7289,2010-07-23,194500,6500,190500,194500,190500,199184
7270,2010-07-22,188000,3500,190000,192500,187000,182024
7271,2010-07-21,191500,500,193000,194000,188500,214908
7272,2010-07-20,192000,2000,194000,195500,191500,192366
7273,2010-07-19,194000,4000,197500,198000,194000,169937
7274,2010-07-16,198000,6000,192000,198500,191500,231328
7275,2010-07-15,192000,2500,194500,195000,191000,245662
7276,2010-07-14,194500,500,194000,197000,193500,256292
7277,2010-07-13,195000,2000,198000,199500,194500,264637
7278,2010-07-12,197000,1000,198000,201000,196000,275128
7279,2010-07-09,198000,3500,195500,198500,192500,161901
7260,2010-07-08,194500,0,196000,197500,190500,232524
7261,2010-07-07,194500,8500,203000,203000,193000,536381
7262,2010-07-06,203000,8500,194500,203000,193000,456244
7263,2010-07-05,194500,7000,189500,196500,189000,409677
7264,2010-07-02,187500,1000,188500,190500,186500,125047
7265,2010-07-01,188500,5000,185000,191000,183500,313243
7266,2010-06-30,183500,2500,180000,184000,179500,129554
7267,2010-06-29,181000,1500,184000,185500,181000,96752
7268,2010-06-28,182500,500,182000,183500,180000,118066
7269,2010-06-25,182000,4500,186000,186000,181000,173164
7250,2010-06-24,186500,500,187000,189000,186000,111541
7251,2010-06-23,187000,3000,187500,190500,185000,168869
7252,2010-06-22,190000,1500,186500,190500,185000,149847
7253,2010-06-21,188500,4000,186000,190000,185000,214111
7254,2010-06-18,184500,500,187000,189500,183500,217201
7255,2010-06-17,185000,4500,189000,189000,185000,257203
7256,2010-06-16,189500,1000,193000,193500,188000,133781
7257,2010-06-15,190500,2500,191500,193000,189000,150032
7258,2010-06-14,193000,6000,189000,195000,188000,285031
7259,2010-06-11,187000,6000,183000,187000,182500,209170
7240,2010-06-10,181000,3500,186500,186500,181000,179656
7241,2010-06-09,184500,2500,182500,184500,180000,139943
7242,2010-06-08,182000,3000,180000,182500,179000,102783
7243,2010-06-07,179000,4000,181500,183000,178000,180826
7244,2010-06-04,183000,2500,180500,183000,180000,151298
7245,2010-06-03,180500,1500,180500,180500,177500,182511
7246,2010-06-01,179000,5000,177000,180500,175500,225379
7247,2010-05-31,174000,1000,174000,177500,173500,222487
7248,2010-05-28,173000,3000,173000,174000,170500,257788
7249,2010-05-27,170000,4500,172000,173000,169500,280786
7230,2010-05-26,174500,0,174000,175000,171500,291123
7231,2010-05-25,174500,2000,175500,177500,170500,205648
7232,2010-05-24,176500,3500,178000,184500,175500,170168
7233,2010-05-20,180000,4500,174000,180000,174000,106576
7234,2010-05-19,175500,2000,179000,180500,175000,132488
7235,2010-05-18,177500,2000,178000,180000,174000,121482
7236,2010-05-17,179500,2500,180500,183000,175000,183960
7237,2010-05-14,182000,0,182000,183000,181500,166751
7238,2010-05-13,182000,0,182000,183500,182000,117116
7239,2010-05-12,182000,3500,180500,184500,180500,213788
7220,2010-05-11,178500,1000,179000,180500,176000,195042
7221,2010-05-10,177500,2000,176000,179000,176000,209063
7222,2010-05-07,175500,5000,174000,179000,174000,280128
7223,2010-05-06,180500,6000,171500,181000,171000,408308
7224,2010-05-04,174500,5500,181000,182000,172500,482606
7225,2010-05-03,180000,5500,185000,187500,179000,381188
7226,2010-04-30,185500,4500,190500,190500,185500,177011
7227,2010-04-29,190000,1000,191000,191000,186000,212659
7228,2010-04-28,191000,0,187000,192500,186000,307497
7229,2010-04-27,191000,2000,188500,191500,187000,171538
7210,2010-04-26,189000,4000,185500,189500,185500,144348
7211,2010-04-23,185000,0,187000,187000,183500,112777
7212,2010-04-22,185000,1500,187000,187000,183000,160511
7213,2010-04-21,186500,5000,183500,189000,183000,493549
7214,2010-04-20,181500,2000,184500,184500,181000,362210
7215,2010-04-19,183500,4500,188000,188000,182500,154595
7216,2010-04-16,188000,7000,193000,193500,185500,461381
7217,2010-04-15,195000,500,194500,195500,191000,175868
7218,2010-04-14,195500,0,196000,198500,194000,202142
7219,2010-04-13,195500,5500,195000,195500,192000,292421
7200,2010-04-12,190000,0,188500,191500,188000,120366
7201,2010-04-09,190000,4000,192000,193000,187500,249182
7202,2010-04-08,194000,3000,191500,194500,191000,167137
7203,2010-04-07,191000,0,191000,197000,190500,334560
7204,2010-04-06,191000,2000,191000,193000,188500,196814
7205,2010-04-05,189000,4000,185000,190500,185000,199261
7206,2010-04-02,185000,2500,186500,187500,183500,127403
7207,2010-04-01,187500,7500,181000,188500,180000,341947
7208,2010-03-31,180000,1000,181500,182000,179000,301280
7209,2010-03-30,181000,7500,188500,189500,179000,621726
7190,2010-03-29,188500,500,188500,190000,187000,69427
7191,2010-03-26,189000,1000,192000,192000,187500,155870
7192,2010-03-25,190000,1500,190000,191000,187000,160707
7193,2010-03-24,188500,1500,189000,192000,188000,87981
7194,2010-03-23,190000,6000,186000,190000,185500,291888
7195,2010-03-22,184000,2000,187500,188000,183500,273246
7196,2010-03-19,186000,3000,184000,186500,183500,85627
7197,2010-03-18,183000,6500,187000,189500,183000,227563
7198,2010-03-17,189500,1500,189500,190000,188000,103795
7199,2010-03-16,188000,4000,183500,188000,182500,142101
7180,2010-03-15,184000,5000,189500,190000,183500,104138
7181,2010-03-12,189000,0,189500,190000,183000,175362
7182,2010-03-11,189000,2000,188500,190000,186500,175976
7183,2010-03-10,187000,5000,192000,193000,186500,172224
7184,2010-03-09,192000,500,192000,192000,188000,140615
7185,2010-03-08,191500,6500,189500,191500,187500,310224
7186,2010-03-05,185000,0,185000,189000,184500,171699
7187,2010-03-04,185000,2000,184500,188000,183500,107898
7188,2010-03-03,183000,5500,189000,190000,182500,226798
7189,2010-03-02,188500,7500,185500,189000,183000,265679
7170,2010-02-26,181000,500,180000,183500,177500,150853
7171,2010-02-25,180500,2500,178000,180500,176500,194290
7172,2010-02-24,178000,2000,173000,179000,173000,94955
