,date,close,diff,open,high,low,volume
7813,2017-05-12,55300,1100,56400,56400,55100,2303244
7814,2017-05-11,56400,800,56000,56400,54800,3509393
7795,2017-05-10,55600,1300,57400,58100,55200,4766870
7796,2017-05-08,56900,1000,56000,57000,55700,3818771
7797,2017-05-04,55900,500,55900,55900,55000,2780438
7798,2017-05-02,55400,1400,55300,55900,54800,4347745
7799,2017-04-28,54000,400,53600,54700,53400,3573387
7800,2017-04-27,53600,100,53800,53900,52700,2743963
7801,2017-04-26,53700,1300,53100,54200,53000,5609007
7802,2017-04-25,52400,0,52800,52800,51300,5312931
7803,2017-04-24,52400,400,52700,53200,52100,3158545
7804,2017-04-21,52000,600,51800,52500,51300,3834454
7785,2017-04-20,51400,1550,49750,51700,49700,3573280
7786,2017-04-19,49850,350,50300,50400,49850,1587172
7787,2017-04-18,50200,1000,49600,50400,49300,1899560
7788,2017-04-17,49200,600,50200,50300,49100,2002100
7789,2017-04-14,49800,50,49750,50700,49450,2845128
7790,2017-04-13,49750,750,49100,50200,48650,2367158
7791,2017-04-12,49000,150,48800,49200,48550,1694663
7792,2017-04-11,48850,150,48550,49350,48400,2384127
7793,2017-04-10,49000,800,49700,49750,48950,1824895
7794,2017-04-07,49800,400,49450,49800,48700,2645476
7775,2017-04-06,49400,900,50300,50500,49100,2991825
7776,2017-04-05,50300,700,50600,51000,49950,2758658
7777,2017-04-04,51000,800,52100,52200,50800,2192884
7778,2017-04-03,51800,1300,50800,51900,50700,2361892
7779,2017-03-31,50500,400,50800,50800,49900,2682196
7780,2017-03-30,50900,400,51100,51500,50200,2204243
7781,2017-03-29,51300,500,51000,52200,50800,4154277
7782,2017-03-28,50800,100,51200,51300,50000,2862493
7783,2017-03-27,50700,1200,50000,51100,49950,5607032
7784,2017-03-24,49500,1050,50000,50200,49300,5174622
7765,2017-03-23,48450,200,48950,49300,48150,2473925
7766,2017-03-22,48650,1100,47000,48800,47000,4157526
7767,2017-03-21,47550,50,47900,48250,47000,3720816
7768,2017-03-20,47600,850,46950,47650,46550,3929405
7769,2017-03-17,46750,2400,48400,48400,46600,8098258
7770,2017-03-16,49150,350,49350,49650,48500,3458839
7771,2017-03-15,48800,1500,49350,49500,48550,4688787
7772,2017-03-14,50300,700,51800,51900,50300,4024138
7773,2017-03-13,51000,1800,49550,51100,49300,4948062
7774,2017-03-10,49200,1200,48100,49550,47500,3849912
7755,2017-03-09,48000,0,48200,48850,48000,2957372
7756,2017-03-08,48000,800,48800,49300,47900,3728263
7757,2017-03-07,48800,550,49100,49300,48050,3439908
7758,2017-03-06,49350,2250,47600,49400,47550,5045970
7759,2017-03-03,47100,600,47650,48250,46700,3937032
7760,2017-03-02,47700,1000,46850,47850,46800,7093071
7761,2017-02-28,46700,700,46600,47600,46200,5588155
7762,2017-02-27,46000,1500,46850,47000,45650,7604699
7763,2017-02-24,47500,2700,49850,50000,47400,7707747
7764,2017-02-23,50200,400,50000,50400,49050,3374139
7745,2017-02-22,50600,300,51600,51700,50600,2678429
7746,2017-02-21,50900,1000,49950,51000,49350,2227708
7747,2017-02-20,49900,500,50900,51000,49600,2265276
7748,2017-02-17,50400,800,50400,51100,50200,4927937
7749,2017-02-16,49600,1700,48350,49600,48200,4840918
7750,2017-02-15,47900,550,48300,48700,47550,8725221
7751,2017-02-14,48450,2250,51100,51600,48100,8593878
7752,2017-02-13,50700,700,49550,51000,49500,4124290
7753,2017-02-10,50000,2700,52000,52200,50000,9120878
7754,2017-02-09,52700,1900,53100,53700,52500,6547266
7735,2017-02-08,54600,1300,53700,54600,52400,3552260
7736,2017-02-07,53300,400,53800,54500,53100,2405891
7737,2017-02-06,53700,0,54200,54400,53300,1897002
7738,2017-02-03,53700,900,52500,53700,51800,3718619
7739,2017-02-02,52800,1200,53500,54000,52700,3486140
7740,2017-02-01,54000,300,54300,54900,53700,2813046
7741,2017-01-31,53700,400,53300,54500,52700,4118790
7742,2017-01-26,53300,1600,52500,53500,52400,4517114
7743,2017-01-25,51700,100,52200,52500,51600,2715809
7744,2017-01-24,51600,800,51300,52000,51100,3449130
7725,2017-01-23,50800,1650,49950,51000,49900,4148659
7726,2017-01-20,49150,450,49700,50100,49150,1943195
7727,2017-01-19,49600,750,49550,50100,49100,2332268
7728,2017-01-18,48850,450,48950,49400,48300,2974091
7729,2017-01-17,49300,0,49300,50200,49250,2309955
7730,2017-01-16,49300,1000,50100,50300,48800,4974924
7731,2017-01-13,50300,300,49850,50700,49850,4219771
7732,2017-01-12,50600,1000,51600,51600,50400,5060622
7733,2017-01-11,51600,1850,50000,51900,50000,4360058
7734,2017-01-10,49750,200,49850,50200,49200,2561968
7715,2017-01-09,49550,1550,48500,49750,48200,3871999
7716,2017-01-06,48000,1050,47700,48450,47600,3166843
7717,2017-01-05,46950,450,47000,47500,46850,2377163
7718,2017-01-04,46500,750,47000,47150,46200,2722599
7719,2017-01-03,47250,1450,46200,47300,46200,2655477
7720,2017-01-02,45800,1100,44750,46000,44600,1547681
7721,2016-12-29,44700,650,45150,45200,44600,1808856
7722,2016-12-28,45350,300,45350,45750,45100,1296254
7723,2016-12-27,45650,0,45550,45950,45400,1175619
7724,2016-12-26,45650,650,46200,46600,45250,1603230
7705,2016-12-23,46300,800,46200,46400,45950,2982024
7706,2016-12-22,45500,500,46000,46650,45150,4045912
7707,2016-12-21,45000,150,45500,45750,45000,1662010
7708,2016-12-20,45150,0,45400,45550,44950,1110753
7709,2016-12-19,45150,1250,46250,46300,45050,1997194
7710,2016-12-16,46400,800,45800,46450,45700,2100809
7711,2016-12-15,45600,250,45850,46050,45000,1828843
7712,2016-12-14,45850,900,45350,46100,45350,2010708
7713,2016-12-13,44950,350,44700,45700,44700,1822952
7714,2016-12-12,45300,200,45750,45850,44850,1440589
7695,2016-12-09,45500,750,46450,46750,45450,3003326
7696,2016-12-08,46250,1000,46200,46650,46100,3313157
7697,2016-12-07,45250,50,45750,45800,45200,1984369
7698,2016-12-06,45200,800,44700,45500,44600,3099065
7699,2016-12-05,44400,0,44050,44600,43800,1703219
7700,2016-12-02,44400,200,43350,44500,43300,4244113
7701,2016-12-01,44200,1300,43000,44400,43000,3491185
7702,2016-11-30,42900,500,42900,43800,42650,4325524
7703,2016-11-29,42400,200,42400,43100,41800,1777480
7704,2016-11-28,42600,0,42400,43250,42100,1513215
7685,2016-11-25,42600,50,43050,43300,42250,1328958
7686,2016-11-24,42650,400,43350,43850,42500,1789745
7687,2016-11-23,43050,350,43000,43900,42550,4047443
7688,2016-11-22,42700,1950,41250,42800,41200,3306186
7689,2016-11-21,40750,1250,41800,41900,40650,1883627
7690,2016-11-18,42000,100,42300,42400,41700,3331134
7691,2016-11-17,41900,1050,41500,41900,41200,2383464
7692,2016-11-16,40850,1150,40450,41000,40250,2101878
7693,2016-11-15,39700,0,39700,40400,39500,2030086
7694,2016-11-14,39700,150,40000,40450,39700,1589911
7675,2016-11-11,39850,1150,40000,40450,39550,2962651
7676,2016-11-10,41000,1350,41000,41050,40500,2520434
7677,2016-11-09,39650,1850,41650,41750,38700,5779291
7678,2016-11-08,41500,0,42100,42150,41250,1882987
7679,2016-11-07,41500,300,41800,42050,41200,2033220
7680,2016-11-04,41200,50,41150,41400,40850,2600930
7681,2016-11-03,41150,150,40900,41700,40700,2580396
7682,2016-11-02,41000,1000,41250,41400,40450,2822651
7683,2016-11-01,42000,1000,41700,42350,41600,3173446
7684,2016-10-31,41000,1450,42500,42900,41000,3297943
7665,2016-10-28,42450,550,42700,42950,42100,2251179
7666,2016-10-27,43000,100,42900,43600,42600,4814197
7667,2016-10-26,42900,1850,41300,42900,41300,6364037
7668,2016-10-25,41050,900,40350,41650,40200,4469224
7669,2016-10-24,40150,800,41000,41150,39850,2211109
7670,2016-10-21,40950,900,39500,41000,39500,2436212
7671,2016-10-20,40050,0,40250,40300,38850,5423960
7672,2016-10-19,40050,1600,41150,41450,39850,5033246
7673,2016-10-18,41650,650,42200,42300,41300,2559222
7674,2016-10-17,42300,750,41750,42300,41400,2314725
7655,2016-10-14,41550,600,41300,41900,41200,2708972
7656,2016-10-13,40950,300,41450,41700,40950,3638071
7657,2016-10-12,41250,50,41000,41900,41000,3521492
7658,2016-10-11,41300,0,41300,42000,41100,2810503
7659,2016-10-10,41300,900,42200,42500,41200,2916252
7660,2016-10-07,42200,350,42700,42700,41900,2637734
7661,2016-10-06,42550,50,43100,43150,42400,2815496
7662,2016-10-05,42600,800,42150,42950,41200,4387312
7663,2016-10-04,41800,1600,41500,41800,41000,3639803
7664,2016-09-30,40200,0,39750,40950,39600,3764773
7645,2016-09-29,40200,1000,40600,40750,40150,3976705
7646,2016-09-28,41200,50,41300,42000,40950,4189804
7647,2016-09-27,41150,1650,39400,41150,39150,4001505
7648,2016-09-26,39500,150,39350,39500,38800,1669862
7649,2016-09-23,39350,50,39550,39650,39050,2095120
7650,2016-09-22,39400,250,39800,39800,39150,3214630
7651,2016-09-21,39150,100,39000,39150,38650,1731450
7652,2016-09-20,39250,50,39200,39450,38750,2594490
7653,2016-09-19,39200,1400,38700,39450,38250,5283684
7654,2016-09-13,37800,800,37600,38300,37500,3928646
7635,2016-09-12,37000,1950,37500,38300,37000,4885896
7636,2016-09-09,38950,250,38550,39000,38350,2748415
7637,2016-09-08,38700,800,37900,38700,37900,3698781
7638,2016-09-07,37900,100,38200,38800,37900,3786844
7639,2016-09-06,38000,500,37750,38000,37350,2123160
7640,2016-09-05,37500,850,36900,37500,36850,2337575
7641,2016-09-02,36650,550,36100,36700,35950,1828390
7642,2016-09-01,36100,350,36400,36400,35700,1713669
7643,2016-08-31,36450,150,36400,36450,35750,2832970
7644,2016-08-30,36300,50,36800,36950,35550,2766460
7625,2016-08-29,36250,0,35350,36400,35300,2782441
7626,2016-08-26,36250,550,35850,36350,35750,2635343
7627,2016-08-25,35700,50,35100,35750,34900,1568516
7628,2016-08-24,35750,150,35900,35950,35300,1689924
7629,2016-08-23,35600,400,36250,36300,35550,3014421
7630,2016-08-22,36000,600,35500,36050,35250,4149396
7631,2016-08-19,35400,1250,34400,35400,34200,4683750
7632,2016-08-18,34150,600,33550,34250,33550,1855081
7633,2016-08-17,33550,150,33750,33900,32900,2083372
7634,2016-08-16,33700,650,34950,34950,33700,2883043
7615,2016-08-12,34350,450,34450,35100,34200,2437735
7616,2016-08-11,34800,1000,33700,34800,33450,2980478
7617,2016-08-10,33800,1250,34900,35000,33650,3193311
7618,2016-08-09,35050,100,34850,35200,34450,2112078
7619,2016-08-08,34950,150,35150,35250,34400,2157854
7620,2016-08-05,34800,1150,34300,34900,33950,2830058
7621,2016-08-04,33650,100,33950,34200,33350,1477680
7622,2016-08-03,33550,200,33300,34400,33000,2698841
7623,2016-08-02,33750,1100,34600,34700,33650,2123735
7624,2016-08-01,34850,450,34700,35300,34600,3274413
7605,2016-07-29,34400,850,33550,34400,33450,4660512
7606,2016-07-28,33550,100,33150,33550,33000,3586965
7607,2016-07-27,33450,1400,32600,33450,32550,4762165
7608,2016-07-26,32050,450,32400,32400,31100,5028045
7609,2016-07-25,32500,500,32300,32650,32150,2147590
7610,2016-07-22,32000,150,32150,32150,31200,2442893
7611,2016-07-21,32150,50,32400,32800,32100,1879147
7612,2016-07-20,32100,350,32300,32400,31850,1775583
7613,2016-07-19,32450,300,32900,33000,31950,2340759
7614,2016-07-18,32750,50,32900,33100,32500,1515167
7595,2016-07-15,32700,350,33300,33500,32650,2580255
7596,2016-07-14,33050,400,32500,33300,32450,3145494
7597,2016-07-13,32650,650,32700,32950,32450,3779418
7598,2016-07-12,32000,0,32250,32300,31550,2523664
7599,2016-07-11,32000,950,31750,32300,31650,3938161
7600,2016-07-08,31050,400,30700,31250,30550,2424460
7601,2016-07-07,30650,50,30750,31350,30600,2715183
7602,2016-07-06,30600,1250,31100,31350,30300,6314347
7603,2016-07-05,31850,900,32650,32650,31850,2577231
7604,2016-07-04,32750,600,32250,32900,32050,3192033
7585,2016-07-01,32150,250,31800,32700,31600,5289586
7586,2016-06-30,32400,600,32000,32550,31700,4571310
7587,2016-06-29,31800,650,31800,32200,31700,3801424
7588,2016-06-28,31150,900,31150,31600,30650,5072467
7589,2016-06-27,32050,250,31350,32050,31050,6146337
7590,2016-06-24,31800,50,32800,33100,30450,16852175
7591,2016-06-23,31750,800,30900,31800,30850,7147499
7592,2016-06-22,30950,1150,30200,30950,30000,5122638
7593,2016-06-21,29800,250,30050,30150,29550,2376833
7594,2016-06-20,30050,1050,29800,30050,29050,4501015
7575,2016-06-17,29000,650,30000,30000,28750,2891783
7576,2016-06-16,29650,300,30250,30400,29350,3687253
7577,2016-06-15,29950,900,29350,30150,29300,5751526
7578,2016-06-14,29050,700,28150,29300,28150,3490535
7579,2016-06-13,28350,650,28650,28700,28000,2607031
7580,2016-06-10,29000,0,29150,29200,28700,2413698
7581,2016-06-09,29000,450,28700,29400,28650,5336122
7582,2016-06-08,28550,100,29050,29300,28450,3940058
7583,2016-06-07,28650,1050,27700,28750,27650,4435065
7584,2016-06-03,27600,450,28150,28450,27400,3680988
7565,2016-06-02,28050,450,28600,29050,28000,3443745
7566,2016-06-01,28500,200,28850,29000,28400,3630711
7567,2016-05-31,28700,300,28650,29000,28200,5414611
7568,2016-05-30,29000,350,28850,29400,28650,5492886
7569,2016-05-27,28650,1650,27200,28750,27150,7719656
7570,2016-05-26,27000,50,27150,27200,26850,1938084
7571,2016-05-25,27050,200,27450,27450,26950,2250906
7572,2016-05-24,26850,350,27350,27350,26700,2428278
7573,2016-05-23,27200,900,26800,27450,26650,4534043
7574,2016-05-20,26300,300,26600,26650,26250,2245019
7555,2016-05-19,26600,400,26750,26900,26400,4367007
7556,2016-05-18,26200,300,25800,26400,25650,2474774
7557,2016-05-17,25900,200,26250,26300,25900,1545947
7558,2016-05-16,26100,0,26100,26300,25900,1337159
7559,2016-05-13,26100,0,26100,26250,25900,1849910
7560,2016-05-12,26100,100,26050,26250,25850,1759282
7561,2016-05-11,26200,200,26500,26550,26100,1735332
7562,2016-05-10,26400,650,25750,26400,25750,2564593
7563,2016-05-09,25750,900,26150,26550,25700,5291220
7564,2016-05-04,26650,1000,27450,27500,26500,4388484
7545,2016-05-03,27650,200,27950,28100,27650,1373116
7546,2016-05-02,27850,300,27950,28300,27750,1306092
7547,2016-04-29,28150,250,27700,28250,27500,2878692
7548,2016-04-28,27900,1250,29100,29150,27850,6766879
7549,2016-04-27,29150,0,29300,29750,29000,6213757
7550,2016-04-26,29150,1650,27550,29200,27550,7750203
7551,2016-04-25,27500,0,27650,27800,27350,1506644
7552,2016-04-22,27500,50,27450,27800,27350,1556764
7553,2016-04-21,27550,0,27700,27950,27500,2999400
7554,2016-04-20,27550,100,27500,28000,27500,3231788
7535,2016-04-19,27450,250,27500,27550,27350,1843729
7536,2016-04-18,27200,450,28000,28150,27200,3861103
7537,2016-04-15,27650,400,27450,27800,27350,2785108
7538,2016-04-14,27250,100,27600,27850,27250,4761215
7539,2016-04-12,27150,0,27200,27550,27100,1850577
7540,2016-04-11,27150,650,27600,27700,27150,2425426
7541,2016-04-08,27800,900,26950,27800,26900,3718690
7542,2016-04-07,26900,600,27450,27450,26750,4588396
7543,2016-04-06,27500,350,27550,27850,27450,2410844
7544,2016-04-05,27850,50,27900,28100,27600,2032745
7525,2016-04-04,27900,300,28100,28150,27800,2823088
7526,2016-04-01,28200,50,28450,28500,28050,2991431
7527,2016-03-31,28150,500,28700,28850,28000,4336581
7528,2016-03-30,28650,250,29150,29500,28650,3512889
7529,2016-03-29,28900,350,28850,29150,28700,2343876
7530,2016-03-28,28550,600,29000,29050,28150,2795412
7531,2016-03-25,29150,300,29450,29500,28900,1978956
7532,2016-03-24,29450,800,29850,29900,29350,3587082
7533,2016-03-23,30250,50,30100,30450,29850,1868041
7534,2016-03-22,30200,650,29700,30200,29550,2546366
7515,2016-03-21,29550,100,29800,29850,29300,1783055
7516,2016-03-18,29450,200,29500,29900,29250,2864640
7517,2016-03-17,29250,50,29350,29750,29100,2768278
7518,2016-03-16,29200,700,29900,29950,29050,2902896
7519,2016-03-15,29900,450,30350,30550,29750,2078857
7520,2016-03-14,30350,350,31100,31100,30250,2062549
7521,2016-03-11,30700,400,29900,30850,29900,2117430
7522,2016-03-10,30300,250,30550,30650,30150,2734070
7523,2016-03-09,30550,50,29900,30550,29650,3503375
7524,2016-03-08,30500,1400,31200,31500,30300,4616147
7505,2016-03-07,31900,0,32150,32250,31500,3487206
7506,2016-03-04,31900,50,31800,32100,31550,1913316
7507,2016-03-03,31950,1000,31550,32000,31100,3898363
7508,2016-03-02,30950,950,31050,31300,30650,3567312
7509,2016-02-29,30000,800,30800,30900,29600,2989861
7510,2016-02-26,30800,0,31000,31100,30450,1282277
7511,2016-02-25,30800,100,31400,31500,30650,2527297
7512,2016-02-24,30900,500,31050,31250,30600,3480563
7513,2016-02-23,30400,500,30100,30600,30000,2123648
7514,2016-02-22,29900,300,29400,30000,29400,1366180
7495,2016-02-19,29600,600,29950,30050,29250,2336536
7496,2016-02-18,30200,150,30550,30850,29800,2972873
7497,2016-02-17,30050,1150,29250,30300,29150,6106318
7498,2016-02-16,28900,1200,27850,29000,27800,3851681
7499,2016-02-15,27700,350,27750,28200,27500,2162111
7500,2016-02-12,27350,200,26850,27750,26850,2429857
7501,2016-02-11,27150,950,27000,27400,26950,2468082
7502,2016-02-05,28100,0,28100,28350,27900,1484771
7503,2016-02-04,28100,650,27700,28150,27600,2459305
7504,2016-02-03,27450,1000,27600,27850,27200,2705269
7485,2016-02-02,28450,50,28450,28800,28150,2865209
7486,2016-02-01,28400,1100,28100,28650,27700,4767927
7487,2016-01-29,27300,350,27250,27350,26950,2898720
7488,2016-01-28,27650,0,27450,27750,26850,3035447
7489,2016-01-27,27650,200,28100,28350,27250,3205822
7490,2016-01-26,27850,150,28000,29100,27750,5351814
7491,2016-01-25,28000,850,27550,28200,27300,2977310
7492,2016-01-22,27150,550,27200,27600,27000,2361216
7493,2016-01-21,26600,200,26600,27250,26600,2840628
7494,2016-01-20,26800,1500,28050,28100,26750,4186899
7475,2016-01-19,28300,1600,26700,28300,26700,4291742
7476,2016-01-18,26700,100,25900,27000,25800,3658921
7477,2016-01-15,26800,1100,27950,28300,26800,5431851
7478,2016-01-14,27900,200,27300,27900,27200,3957935
7479,2016-01-13,28100,300,28100,28450,28000,3481523
7480,2016-01-12,27800,850,28600,28900,27700,4418384
7481,2016-01-11,28650,1050,29400,29500,28600,5358223
7482,2016-01-08,29700,500,29800,30100,29550,3967121
7483,2016-01-07,30200,550,30400,30750,30200,2424880
7484,2016-01-06,30750,150,30600,30900,30300,2461593
7465,2016-01-05,30600,450,30500,31200,30350,2482905
7466,2016-01-04,30150,600,30550,30750,30150,1878039
7467,2015-12-30,30750,450,31100,31450,30550,1801261
7468,2015-12-29,31200,300,30900,31550,30800,1965713
7469,2015-12-28,30900,800,31750,31850,30900,2535636
7470,2015-12-24,31700,1000,32950,33150,31700,3624175
7471,2015-12-23,32700,500,32100,33000,31900,5331047
7472,2015-12-22,32200,1700,31000,32200,30800,6861264
7473,2015-12-21,30500,100,30450,30800,30250,1576561
7474,2015-12-18,30600,350,29800,30700,29800,2854920
7455,2015-12-17,30250,150,30250,30550,29800,2210682
7456,2015-12-16,30400,1000,30050,30500,29900,2601080
7457,2015-12-15,29400,400,29050,29600,28800,2006190
7458,2015-12-14,29000,850,29000,29350,28550,3669577
7459,2015-12-11,29850,450,30200,30550,29600,2725258
7460,2015-12-10,30300,50,30200,30550,30050,3145787
7461,2015-12-09,30250,50,30100,30550,30100,1524501
7462,2015-12-08,30200,500,30500,30750,30050,2483443
7463,2015-12-07,30700,500,31450,31700,30700,2238378
7464,2015-12-04,31200,50,30700,31450,30600,2125421
7445,2015-12-03,31150,50,31050,31350,30850,1730137
7446,2015-12-02,31200,150,31550,31900,31200,2731791
7447,2015-12-01,31350,250,31650,31650,30900,3752942
7448,2015-11-30,31600,400,32050,32650,31600,3917877
7449,2015-11-27,32000,750,33200,33600,32000,3890920
7450,2015-11-26,32750,850,32400,34150,32250,13223992
7451,2015-11-25,31900,1700,30400,32000,30400,6941459
7452,2015-11-24,30200,450,30600,30850,30100,3308696
7453,2015-11-23,30650,350,31150,31250,30600,2430154
7454,2015-11-20,31000,200,31500,31750,31000,2097039
7435,2015-11-19,31200,650,30800,31600,30700,2525784
7436,2015-11-18,30550,50,30600,30800,30050,3137103
7437,2015-11-17,30600,100,31050,31150,30600,1935683
7438,2015-11-16,30500,650,30600,30950,30500,2351453
7439,2015-11-13,31150,450,30500,31600,30500,1962129
7440,2015-11-12,30700,300,30950,31000,30700,1537585
7441,2015-11-11,31000,150,30700,31200,30550,2898877
7442,2015-11-10,31150,100,30850,31350,30600,2724051
7443,2015-11-09,31250,50,30900,31300,30400,3563095
7444,2015-11-06,31200,1450,32350,32400,31050,5219855
7425,2015-11-05,32650,50,32350,32700,32200,1928001
7426,2015-11-04,32600,700,32500,32700,32100,3276995
7427,2015-11-03,31900,250,32500,33000,31550,4453120
7428,2015-11-02,32150,1450,30700,32250,30400,4493014
7429,2015-10-30,30700,750,31150,31200,30450,4640184
7430,2015-10-29,31450,0,31700,32150,31300,4273016
7431,2015-10-28,31450,700,32150,32450,31400,4322506
7432,2015-10-27,32150,750,32100,32650,32050,3535671
7433,2015-10-26,32900,800,32350,33100,32300,3326112
7434,2015-10-23,32100,150,32400,32950,32050,6341772
7415,2015-10-22,31950,1700,33200,33450,31850,10914420
7416,2015-10-21,33650,2050,35000,35000,33600,9957394
7417,2015-10-20,35700,50,36000,36150,35250,2686193
7418,2015-10-19,35750,350,36150,36200,35600,1967828
7419,2015-10-16,36100,650,36900,37050,36000,1899386
7420,2015-10-15,36750,350,35950,36800,35850,2943506
7421,2015-10-14,36400,400,36300,37050,35900,3720738
7422,2015-10-13,36000,850,36800,37150,35800,2961513
7423,2015-10-12,36850,700,37550,37550,36700,2519174
7424,2015-10-08,37550,250,38000,38100,36600,3824312
7405,2015-10-07,37300,100,37050,37700,36800,3879936
7406,2015-10-06,37200,1850,36300,37200,36250,5944141
7407,2015-10-05,35350,800,35250,35950,35100,4367169
7408,2015-10-02,34550,850,34200,34750,33800,3052650
7409,2015-10-01,33700,150,33750,33950,33500,3667742
7410,2015-09-30,33550,800,33700,33800,33350,4158644
7411,2015-09-25,34350,500,33750,34400,33400,2813254
7412,2015-09-24,33850,850,34900,34950,33600,4172759
7413,2015-09-23,34700,200,34500,35250,34350,1641929
7414,2015-09-22,34900,100,34900,35150,34700,2004067
7395,2015-09-21,34800,950,35200,35250,34700,2538367
7396,2015-09-18,35750,400,36400,36450,35450,3267741
7397,2015-09-17,36150,1050,35750,36450,35350,4734065
7398,2015-09-16,35100,1500,33800,35350,33800,3876376
7399,2015-09-15,33600,1000,34500,34600,33350,3880824
7400,2015-09-14,34600,400,35300,35450,34350,2163452
7401,2015-09-11,35000,950,35450,35750,35000,3242067
7402,2015-09-10,35950,50,35400,35950,35400,3079224
7403,2015-09-09,36000,1250,35800,36500,35650,3035809
7404,2015-09-08,34750,0,35000,35100,34600,1494929
7385,2015-09-07,34750,100,34800,35100,34300,1624613
7386,2015-09-04,34850,550,35500,35950,34650,2438126
7387,2015-09-03,35400,1050,34850,35700,34700,4222565
7388,2015-09-02,34350,50,33500,34600,33350,4161070
7389,2015-09-01,34400,1400,35150,35450,34200,6442285
7390,2015-08-31,35800,1100,36850,36850,35650,4408499
7391,2015-08-28,36900,1400,36550,37700,36300,7382006
7392,2015-08-27,35500,2050,34200,35500,34150,7063277
7393,2015-08-26,33450,50,33500,34200,32850,6534943
7394,2015-08-25,33500,2450,31300,33950,31300,11821629
7375,2015-08-24,31050,950,31600,32350,30300,8593829
7376,2015-08-21,32000,1050,31400,32250,31400,6084203
7377,2015-08-20,33050,50,33050,33550,32850,4588759
7378,2015-08-19,33000,2050,34500,34800,32650,8813242
7379,2015-08-18,35050,600,35800,36400,34700,4706366
7380,2015-08-17,35650,1250,37300,37400,35650,3808016
7381,2015-08-13,36900,1100,35900,36900,35850,2748437
7382,2015-08-12,35800,300,35600,36400,35400,2824462
7383,2015-08-11,36100,200,36300,37200,36100,2890084
7384,2015-08-10,36300,100,36200,36400,35750,1336480
7365,2015-08-07,36200,100,35650,36450,35050,3381532
7366,2015-08-06,36100,1200,37750,37750,36050,3888988
7367,2015-08-05,37300,50,37850,38300,37000,3330999
7368,2015-08-04,37250,1300,35450,37950,35450,4060733
7369,2015-08-03,35950,1150,36500,37100,35500,5481242
7370,2015-07-31,37100,2600,34800,37100,34750,7074785
7371,2015-07-30,34500,2500,36550,36800,34050,9328208
7372,2015-07-29,37000,100,37450,37600,36800,3040352
7373,2015-07-28,37100,150,36500,37650,36500,3657208
7374,2015-07-27,37250,1300,38500,38850,36850,4142170
7355,2015-07-24,38550,450,39250,39450,38500,3411382
7356,2015-07-23,39000,800,40000,40300,38600,8215778
7357,2015-07-22,38200,850,39000,39000,37750,3986610
7358,2015-07-21,39050,400,38950,39350,38500,2531422
7359,2015-07-20,38650,1300,40150,40350,38650,2535208
7360,2015-07-17,39950,500,39500,40500,38700,3352178
7361,2015-07-16,39450,150,39000,39500,38650,2373825
7362,2015-07-15,39300,1450,38400,39400,38350,8281669
7363,2015-07-14,37850,2700,40600,40650,37800,15180511
7364,2015-07-13,40550,300,41450,41850,40500,3707444
7345,2015-07-10,40850,100,41250,41300,40350,2738522
7346,2015-07-09,40950,50,40400,41050,39600,3018029
7347,2015-07-08,40900,450,41100,41300,40750,3335846
7348,2015-07-07,41350,600,41200,41850,41000,3183795
7349,2015-07-06,40750,1900,42000,42050,40350,4533535
7350,2015-07-03,42650,550,42700,43100,42200,2903385
7351,2015-07-02,42100,700,43000,43000,42000,2592544
7352,2015-07-01,42800,500,42800,43200,42250,2126825
7353,2015-06-30,42300,300,42650,42800,41950,2598797
7354,2015-06-29,42600,600,41000,43050,40600,4892150
7335,2015-06-26,42000,1100,41550,42250,41550,7935060
7336,2015-06-25,43100,250,43100,43400,42800,3270655
7337,2015-06-24,43350,800,44250,44250,43150,2694795
7338,2015-06-23,44150,300,44350,44600,44000,2676531
7339,2015-06-22,43850,300,43800,44150,43550,2843715
7340,2015-06-19,43550,750,44350,44550,43500,3858378
7341,2015-06-18,44300,650,44900,44950,44300,2225236
7342,2015-06-17,44950,750,44250,45250,44250,3461566
7343,2015-06-16,44200,1950,45250,45300,44200,6161260
7344,2015-06-15,46150,400,46550,47100,46050,1775422
7325,2015-06-12,46550,550,47750,47800,46450,2307036
7326,2015-06-11,47100,400,47800,47900,47050,2696182
7327,2015-06-10,47500,500,48000,48000,47500,2649918
7328,2015-06-09,48000,50,47750,48300,47200,2168902
7329,2015-06-08,48050,1000,48600,48800,48000,1954503
7330,2015-06-05,49050,750,48300,49550,48150,2134371
7331,2015-06-04,48300,1500,49500,49600,48100,3262007
7332,2015-06-03,49800,1400,51000,51700,49600,2724813
7333,2015-06-02,51200,600,50700,51500,50300,2173205
7334,2015-06-01,50600,500,50600,50900,49550,4623131
7315,2015-05-29,51100,1450,49350,51300,49200,6512595
7316,2015-05-28,49650,1200,49450,50000,49150,5512264
7317,2015-05-27,48450,450,48000,48800,47500,3441135
7318,2015-05-26,48000,150,48500,49150,47800,3594626
7319,2015-05-22,47850,1500,46750,47850,46350,3953338
7320,2015-05-21,46350,500,47000,47500,46200,1880002
7321,2015-05-20,46850,750,46500,46900,46400,1784488
7322,2015-05-19,46100,650,45650,46150,45500,1510095
7323,2015-05-18,45450,150,45100,45450,44400,2195599
7324,2015-05-15,45300,250,45750,45950,45200,1215027
7305,2015-05-14,45550,300,45650,46050,45200,1889682
7306,2015-05-13,45250,800,46100,46150,45200,1896100
7307,2015-05-12,46050,250,46300,47250,46000,2364231
